pc1,pc2,subscribed
-1.7799567878294529,0.741069686133623,0
-1.5191257362188475,0.606483483009289,0
-1.5026224414035751,0.49460835905596995,0
-1.6973896300637707,0.72718031671946,0
-1.667810368969717,0.8912293190204051,0
-1.9076909505001765,1.5271731179891073,0
-1.9230536222975223,1.567971537498144,0
-1.5382893994518754,0.8201614021207927,0
-1.8723098152700137,1.0391547677307449,0
-1.495896592219463,0.7198274024028007,0
-1.5413831784801635,0.6912194611163174,0
-1.6424956844232101,1.1286693626976696,0
-1.8064380694632094,1.2671538843240178,0
-1.3941165509337317,0.881889620509315,0
-1.9746322931632925,1.1331156032110234,0
-1.8021760156005917,0.6955101708900998,0
-1.6497802943363375,1.1884301999268991,0
-1.5404616347527589,0.8382154503783341,0
-1.4563790543031674,0.804834057376975,0
-1.3902593282593243,0.41880631533173546,0
-1.521175993530842,0.7646310549721651,0
-1.6304697076428203,0.9208907378456278,0
-1.4872697493218667,0.7347741400919682,0
-1.5860583594112498,1.023757796788139,0
-1.6903078637464595,0.9293701970901669,1
-1.5071897831824013,0.6147814464126993,0
-1.770415851137336,1.0801566724815197,0
-1.3651326800181616,0.4678536740367843,0
-1.4934155646049305,0.6397213512608889,0
-1.4990485390245063,0.9600637289125767,0
-1.5769166813150828,0.9229098893477024,0
-1.9840423179170368,0.8852888246288886,0
-2.015809200838644,1.1894818565518284,0
-1.4758179185234184,0.5821753284373067,0
-1.8012348053196652,0.908803056618656,1
-1.2694445093210998,0.5630013196893707,0
-1.4048480100704415,0.8626721041779384,0
-1.389072384388836,0.5887073335057355,0
-1.5588171998068527,0.9085628350604323,0
-1.8659233049644015,1.0083193610577044,0
-1.8346259991656473,0.9068978444056789,0
-1.9219719622957043,1.034581979390965,0
-1.349891432015998,0.3405997735210402,0
-1.7343577821944047,0.6418534437186884,0
-1.5597832205950424,0.8568788772256958,0
-1.9273606229739138,1.2772131696058862,0
-1.7408675514419338,0.9286105999205029,0
-1.8836181620624433,0.9611053908022168,0
-1.8158663794875056,1.095704609716139,0
-1.3792593079371978,0.5632904159731161,0
-1.4874653676208323,0.5646507691693183,0
-1.7342984421023544,0.8243177101817881,0
-1.8081051329673563,0.995216811338423,0
-1.3334113654926285,0.5580664341013316,0
-1.5656923022630984,1.3092965671845562,0
-1.3006644291677611,0.09330177516650416,0
-1.743614056970735,0.5042572043557169,0
-1.91700995675337,0.824244767675297,0
-1.9442125075914125,1.0144349019704852,0
-1.8033836986665197,1.6236766542479697,0
-1.600432347342302,0.7083785552690914,0
-1.4125213555350082,0.7862252871595401,0
-1.9651050177333393,1.2533425241351865,0
-1.5084698343113745,0.6525329308819868,0
-1.492194791626842,1.2655622422366972,0
-1.8849443639584524,0.9297310974334694,0
-1.8347456883415065,0.9233824809698744,0
-1.3689557545463555,0.836537059944757,0
-1.7229642757242438,0.6060057639997467,0
-1.6152645201578857,0.876473722473623,0
-1.6159347859139819,0.9105382751666566,0
-1.4561166432127077,0.7928785975847779,0
-1.544722210118346,0.805798188895578,0
-1.4361055553969233,0.4489207671267825,0
-1.566301906042791,0.7247708117153445,0
-1.5145087298595865,0.7584681776201537,0
-1.8436098273120827,0.8866369980030511,0
-1.4819616705413854,0.8422270099577424,1
-1.462839414694786,0.49373499081945843,0
-1.9785927342350331,1.1454620144270662,0
-1.4835625543956283,1.1309937323503736,0
-1.9106205534583642,1.230799905945436,0
-1.8960458720226818,1.1576107271850222,0
-1.9578036875122502,1.0903155052596742,0
-1.4000430537511246,0.4171540128741053,0
-1.4661571381066987,0.9053255182335237,0
-1.4204572952298822,0.3950206109571683,0
-1.6363844605767544,0.9931086509616674,0
-1.4953151029871858,0.8619791462251277,0
-1.7175877707133314,0.3811950191412549,0
-1.5013273584536349,0.970558781363804,0
-1.7826343610113582,0.6812239448361852,0
-1.7861149969215175,0.5689452391823152,0
-1.81173032474463,0.864250526707669,0
-1.4407031986236445,0.9537716852068523,0
-1.5608794307355311,0.6928507323075443,0
-1.4669709176898185,0.504365297972247,0
-1.4856189358864407,0.6498405776974802,0
-1.4691357939045393,0.7330146340244106,0
-1.4974165263552457,0.7082658195733277,0
-1.6809208556607198,0.6001696834914818,0
-1.5891264427765481,0.50570918303328,0
-1.4823395708969518,0.7116311317575846,0
-1.4847779624624495,0.6335167692881255,0
-1.5899133283331952,0.4841726148292643,0
-1.3518233915478985,0.4775916407745718,0
-1.599417151674722,1.236138230320851,0
-1.4997099929026372,1.113019144013147,0
-1.8059246139739278,1.2772214606816805,0
-1.7249047345347606,0.7402716925920038,0
-1.869021741666581,0.8459371676667987,0
-1.2578954876987767,0.16134302440093626,0
-1.2410999028601766,0.23397653373837057,0
-1.9492748634050872,1.1493560038225954,0
-1.5909548729742615,0.8811649383431096,0
-1.4947032444183534,0.5198850373826079,0
-1.790038377571978,1.0027587976151289,0
-1.708093491330825,0.5714400152025175,0
-1.8328687119239195,1.0397787874302418,0
-1.5511903226349595,0.8759760148341371,0
-1.5096051523971312,1.0759295049649118,0
-1.509280138531018,0.8174052188534219,0
-1.4173096080156395,0.37973582673620926,0
-1.988106172112826,1.0912442442941757,0
-1.5390734856606068,0.7962038922646315,0
-1.4262144856138395,0.6581157741019669,0
-1.5209011607500527,1.0625915478839154,0
-1.9764355395631639,0.864039434618344,0
-1.8705470511568163,0.8556997773349233,0
-1.8195725215601473,1.0904967182657483,0
-1.424233675636489,0.6717320035264125,0
-1.6520798364774387,1.0902628780316488,0
-1.6117470694816942,0.8686826768635244,0
-1.8806154154587396,0.8373061369059237,0
-1.8733121504334858,0.9401892056566435,0
-1.5986746093594095,1.1479045741241747,0
-1.3820814681526934,0.5248873792982616,0
-1.3959579507864521,0.4452283463151478,0
-1.434123078393172,0.6832307983327878,0
-1.7850695110637251,0.6772942987596898,0
-1.5706703526414778,0.8337422597084531,0
-1.3795004189740536,0.4359244523525721,0
-1.3698415854398065,0.4492600070979541,0
-1.4286023506003926,0.5429295608732883,0
-1.3791113657354743,0.6315233006369533,0
-1.587362238038812,1.0214513031558843,0
-1.5331919945623702,0.6987504246383517,0
-1.5138204530408261,0.937349790397699,0
-1.4526949240248013,0.648731311045554,0
-1.4427410649736099,0.5932771244099488,0
-1.5158299656928478,1.049402155111458,0
-1.879929541925644,1.0877348309152484,0
-1.5840477541806477,0.8928330815577462,0
-1.3550569020184244,0.724486950736173,0
-1.5568187537514133,0.5843170624364409,0
-1.5456637558474993,0.619921845885791,0
-1.4385574465194984,0.2572754677872481,0
-1.516009264019397,0.9480810978346025,0
-1.7645351030203156,0.9897950097565408,0
-1.541207379288135,0.6816694405120188,0
-1.4648269658100397,0.3671538293528006,0
-1.3108223048954901,0.3114002830464312,0
-1.6986402361653168,0.5606190112508073,0
-1.6004031554168914,1.3266572784044968,0
-2.009694362509079,0.9531965192445956,0
-1.784718982184043,1.0766631431029328,0
-1.633630234017708,1.0505002458379027,0
-1.9152611314628316,1.0560470675682412,0
-1.4441277175823155,0.48759797235169267,0
-1.7382611375623245,0.7316767877796212,0
-1.8975335960225501,1.1294128221412543,0
-1.4591583913630048,0.9276189807077395,0
-2.0140356658552294,1.1708423719963514,0
-1.5768026693405237,0.7796595611365881,0
-1.5892071411695987,0.9689544648264599,0
-1.6532841328331722,0.8931367292770508,0
-1.602103380818303,1.1017879694143387,0
-1.6701062052198272,1.0069069713444059,0
-1.5266901985365449,0.534634708535115,0
-1.627185660263838,0.8869640667335774,0
-1.7522085785323405,1.0317778379041602,0
-1.4849565947235492,0.8624672317618265,1
-1.4075240243459752,0.33847991607204636,0
-1.788187286377622,0.9852243321913188,0
-1.5589620599465934,0.7718715263800415,0
-1.5340956423961314,0.840218585438017,0
-1.4789030219428276,0.4921403456913548,0
-1.9607580785760088,1.42474540063184,0
-1.5774467900187685,0.7689057540311417,0
-1.3312854211676484,0.41905030276133376,0
-1.5174485940322053,0.990345105456128,0
-1.65439212370579,1.3069426648484215,0
-1.4386219628468166,0.4568251791577263,0
-1.7005527422176983,0.9371377737673463,0
-1.8428905329044212,0.9484955616688832,0
-1.7771690490845182,0.7426738221531749,0
-2.028972259602674,1.281620550394437,0
-1.8959541226155776,1.216038224566045,0
-1.376039665203486,0.7792390204794258,0
-1.503200967137522,0.662863872314228,0
-1.873534823036645,0.7557687157588151,0
-1.8368238768517993,0.8962578185315662,0
-1.6831994449349128,1.2767995216891428,0
-1.470074518365071,0.6164435877551736,0
-1.5779312364473121,0.6701583064428825,0
-1.5887920008666223,1.07144864983776,0
-1.413254494183177,0.19827667372390165,0
-1.5939559085666788,0.6338653803548776,0
-1.811090032778289,1.041096687104097,0
-1.7372892946151766,0.761739621315881,0
-1.8095655187397985,0.6045441045252855,0
-1.6679306261296118,0.8521416153229,0
-1.6496630613718073,1.1384326114103736,0
-1.6164175639588472,0.800519598140185,0
-1.4803692775029702,0.7863508496061611,0
-1.4653892361782055,0.7658947065511638,0
-1.469247765564264,0.7078478215376236,0
-1.3726082558250885,0.6375591446841116,0
-1.9721589272351505,0.9879746182525118,0
-1.4473522338929168,1.0080068721566962,0
-1.5125756096929246,0.5256441185464005,0
-1.346393936835308,0.09511408736651225,0
-1.605274169102203,0.6390462477165323,0
-1.9263138951256569,0.7872544056047129,0
-1.5800249706363758,0.792538115568586,0
-1.341672486985431,0.3615510266640134,0
-1.522773176371812,0.5471371515783984,0
-1.585495340149663,0.587751031150218,0
-1.5282988799174708,0.7741830978435047,0
-1.8397118440583402,0.9724725971609064,0
-1.5845735180101197,0.8091721106276363,0
-1.6615274929221269,0.6324486395323665,0
-1.4067218223172884,0.43470660119719146,0
-1.8715434413682182,1.0416008978913873,0
-1.8396926070264383,0.8656636514055095,0
-1.8385596247160705,1.0546025014843536,0
-1.4030576370360404,0.3527289942054812,0
-1.661053554203802,0.9386002546441407,0
-1.7203701933820836,1.1663721475313193,0
-1.691208523187513,1.248993581717227,0
-1.46533663791464,1.0605527389502405,0
-1.5993401926393562,1.3329126759186996,0
-1.7991636122551828,0.6335443278577146,0
-1.459648738394205,0.4385358841100521,0
-1.6851384937364937,1.1232534183229341,0
-2.008568713487184,1.0436102611612714,0
-1.5479026995324179,1.098819893484522,0
-1.5095914990085872,0.7004159733482844,0
-1.4971666495817029,0.7254427704092963,0
-1.4583834335627446,0.806855069889538,0
-1.4454515272770179,0.7503179485264355,0
-1.4652726018434532,0.5210672674412263,0
-1.6067717164214341,0.5883044897786373,0
-1.6535106284520795,0.7777576489807845,0
-1.5788745263692618,1.0840113587098728,0
-2.046991641873526,1.2281855147203,0
-1.4553627868973282,1.0468032909548246,0
-1.535910832273915,0.8974682134316567,0
-1.9505179611438102,0.8834767139498837,0
-1.4370097171352403,0.7088367557239627,0
-1.4728197312474232,0.7918412527774555,0
-1.4781661512110087,0.7448860206899285,0
-1.7188913061758258,1.3653410607455065,0
-1.8608842887784103,0.9336838830737939,0
-1.6885250331564439,1.3642127194286637,0
-1.6021673290398843,0.7283649790025651,0
-1.6006992222371976,0.7520758851271517,0
-1.38644700290878,0.6092943559742786,0
-1.3790344364754032,0.14229296331572813,0
-1.5577344372203628,0.9497545691950656,0
-1.493843903056714,0.9217815985821678,0
-1.4963578283539403,0.8756724214387959,0
-1.409413608634526,0.4817019701289693,0
-1.5988193498315573,0.6380911057381135,0
-1.4503141600716092,0.7582971768670568,0
-1.4053243256738968,0.3295311383351758,0
-1.4974231985019135,0.5552526903646041,0
-1.3800968500603659,0.4931101124833081,0
-1.6776205880781019,0.5184851101237637,0
-1.885039737606437,1.3074628965506518,0
-1.920846354341546,1.38690052722821,0
-1.4752141359434319,0.8944236563620509,0
-1.9349631810723655,1.130889674725948,0
-1.4808639606064893,0.7217214279178289,1
-1.400378320272195,1.069830777145425,1
-1.6459930650608785,0.8743624580660289,0
-1.911021868725903,1.1269202226624946,0
-1.5090192755797356,0.618168740835508,0
-1.592487498660625,0.78821667829314,0
-1.6044336809735977,0.9117746925769671,0
-1.4810121540272736,0.9686873609155705,0
-1.9787852215930242,1.2961251742697517,0
-1.7207175799275984,0.8604369751143097,0
-1.4137681661215955,0.8173039262804422,0
-1.926619020203018,0.9602451880984522,0
-1.4500363959095242,0.9849189986370895,0
-1.850892602403404,1.0877921588896107,0
-1.8049639399401853,0.5859792174323764,0
-1.7006150343562054,0.9781140007291901,0
-1.9741895672666683,0.8401810992427001,0
-1.4237856982430024,0.6613620117460032,0
-1.7003889442675124,1.417995051794981,0
-1.5216541080671513,0.6491340840251539,0
-1.5822043782370854,0.8347813832411992,0
-1.8273516852672511,0.8706119667231578,0
-1.5556310695061206,0.8815555966470698,0
-1.62740032938841,1.3119012562912489,0
-1.578171822973293,0.6348523317639353,0
-1.4119166558860645,0.9596445946229837,0
-1.8512034657276601,1.0487154992193612,0
-1.9285322349151544,1.0771712519823067,0
-1.7207486416036355,0.6484970428010842,0
-1.890201255916665,1.1054396507714386,0
-1.439968250617552,0.5303616950838644,0
-1.2826205015349186,0.416554636463536,0
-1.9053542545222,1.1637204327381268,0
-1.6056236124125067,1.044468221666754,0
-1.98336563916298,1.126796533595532,0
-1.8656586084886027,0.9664620754291326,0
-1.882556629773974,0.7747808194549335,0
-1.6531169706571522,0.9715539019654499,0
-1.6244951875319642,1.267468381461244,0
-1.4162651568581974,0.8247657411680527,0
-1.7743396198691208,1.0562871088266543,0
-1.8590185514373656,0.8424765771619955,0
-1.6058271683020329,1.0534218674274152,0
-1.8639347754193074,1.2034167807849807,0
-1.2804635472513766,0.3149615188792767,0
-1.2898380664336373,0.3237098775462405,0
-1.814766531807817,1.1145781758465507,0
-1.4427846024804503,0.7085262250060756,0
-1.5147755937343903,0.827047299108796,0
-1.5191366679563163,0.6784218960893827,0
-1.6244135799952686,1.0687453943632617,0
-1.4015196139831119,0.7483630704083782,0
-1.819985010843586,1.034735605563647,0
-1.475177071404119,0.5187609796894188,0
-2.0356431197511533,1.010755561300384,0
-1.4226358136116457,0.7454508286166657,0
-1.5925885351739946,0.6822790608602994,0
-1.8302345088818959,0.9454528351293044,0
-1.384071462095576,1.3096990596165743,1
-1.975227860590758,1.396269026816651,0
-1.974311693032303,1.3801683034140637,0
-1.6385448236884306,0.8331541705782946,0
-1.9626457791938579,1.4174038403038416,0
-1.676907721150762,0.5096190082666883,0
-1.5424944323535492,1.2480723752111806,0
-1.4401310238232932,0.7474746860352729,0
-1.4273614716123437,0.8865494441066054,0
-1.5744644772154335,0.7971423899943204,0
-1.8147869631399824,0.9885414916377522,0
-1.4395094904454906,0.7924790721866264,0
-1.6842630940655081,1.178734621488871,0
-1.627547119307308,0.8280702573984883,0
-1.8383527711327823,0.759525851386041,0
-1.750911783706129,1.186298279982002,0
-1.3808945816911076,1.0563012381492058,0
-1.3945704880473586,0.3114072855153756,0
-1.5435050170596178,0.7278691202003964,0
-1.4946179056429592,0.7617476700739572,0
-1.9476810771343585,0.9201817247910725,0
-1.8107308612083712,1.2614972643449633,0
-1.5613168964075077,0.990595362379252,0
-1.3753994403552612,1.2297971303638697,1
-1.6575293650754463,0.861823576881898,0
-1.4269064581881177,0.7720063287621104,0
-1.6773088171482329,0.7774701182363644,0
-1.7177602425967249,0.5455968778032875,0
-1.816563396495982,1.349129956390975,0
-1.9065788045256924,1.0728106077091761,0
-1.8156732218889124,1.321121947659115,0
-1.9729534177237715,0.9170275553946263,0
-1.5287953256536726,1.108447829709147,0
-1.783319936013427,0.9606706515050619,0
-1.7584979461732144,0.8083736846492794,0
-1.4640753788458853,0.7207192442302546,0
-1.6339957859500653,0.9408855135642229,0
-1.696286262757859,1.0527040634510525,0
-1.849705916535702,1.2099535050925008,0
-1.495797539445807,0.6051520959780129,0
-1.7244044283591984,0.47647636478618993,0
-1.3989262287279438,0.6857061776068802,0
-1.8931942133567607,0.9951957980093467,0
-1.4313835191874698,1.029047608112033,0
-1.4136375837049528,0.6398702432166664,0
-1.9341662274614704,1.0598928455318346,0
-1.6141526047324672,0.9240720262588311,0
-1.930027998502118,0.8035625611538147,0
-1.6925999864445773,0.38426449882527686,0
-1.804733808403405,0.8220178625799248,0
-1.3976900791850468,0.7625526337588067,0
-1.8325613504908707,0.8522651396697581,0
-1.4976386330038751,0.8884169029168685,0
-1.8498533686970626,1.1025216041005124,0
-1.861593180766021,1.156610232498044,0
-1.5531350250288591,0.5901813749088345,0
-1.589026794419724,0.669347213346322,0
-1.8783491081920431,1.387597084727477,0
-1.728723436162971,1.0462809117084155,1
-1.5231793261279534,0.8234930134320811,0
-1.4473503992487418,0.6714599704898015,0
-1.619895057190003,1.0365431917407626,0
-1.3872208335947935,0.5856799081998144,0
-1.8182684796061692,0.9323181968126374,0
-1.6593661807846087,0.9906740574471189,0
-1.612518911844939,0.8703055842741534,0
-1.4037641376778012,0.6112835253767777,0
-1.4848100412713123,1.0539536057227408,0
-1.5222643861738736,1.0265021464406863,0
-1.7118109768822738,0.696736840212886,0
-1.7744221387216006,0.6973545473113164,0
-1.678926706072037,1.1396491364606074,0
-1.8431148587958965,0.8970471989757225,0
-1.491732073391283,0.7546612691657901,0
-1.8473304063356293,0.9822703783416271,0
-1.583929989920857,0.8108756399748149,0
-1.5319765310113023,0.6833124100597767,0
-1.6170233724359724,0.8183349355269903,0
-1.5796029781356218,0.7321406123960866,0
-1.6353219854000862,0.6300519587338577,0
-1.4448242306091688,0.46694881910826636,0
-1.6192514107002598,0.8596367574906587,0
-1.5898788205535253,1.0184015516111442,0
-1.6130140447362422,0.8855077994718927,0
-1.5934611475563563,0.7535148341525751,0
-1.8031821567189243,0.8762473828832866,0
-1.6359830730944696,0.8064195091850245,0
-1.6326302663328587,0.696739713945136,0
-1.5340924527511224,0.9841327216997651,0
-1.8767421025529654,0.9074076069719563,0
-1.3819044738492627,0.37551502965484596,0
-1.8702439869468468,0.5717647954380195,0
-1.84080874043241,0.6946722944251531,0
-1.4291787628237198,0.8469580777049314,0
-1.8243295426304789,1.1774970626269834,0
-1.795894365682675,0.7044020751253282,0
-1.8451110988720827,1.3676425851709622,0
-1.3335161833138602,0.29339969843314734,0
-1.358158932597259,0.3333332697230046,0
-1.4843107096141428,0.706979298921763,0
-1.5499355746053474,0.8690820265298393,0
-1.6960824568790134,0.9479817654538689,0
-1.3250010072950589,0.2664788506367271,0
-1.9413282077703087,1.091546858040159,0
-1.424845666152281,0.5709535041150287,0
-1.9068224637744127,0.9505314152441557,0
-1.6537148084455038,0.8920897291685609,0
-1.4176066189121954,1.0568655219438456,0
-1.9548130299790436,1.1207302398716117,0
-1.6088016542781693,1.0067605173923886,0
-1.548596967991108,1.1795066043767524,1
-1.6103549137366107,0.9827778190277305,0
-1.8730658233053092,0.6842594672604707,0
-1.832468015533865,0.8891928609142865,0
-1.6429492610802188,0.8729719008421365,0
-1.8295081842372873,0.8796151512734112,0
-1.5450238569816828,0.7980804416690737,0
-1.84634081648043,0.9304721374254238,0
-1.5606826363102897,0.7868337437455496,0
-1.5273512619666487,0.5971154203963955,0
-1.9269584177558652,1.0404767227339604,0
-1.4936474066513556,0.7507833986990777,0
-1.4464878129594052,0.22727851414750672,0
-1.8056643461788668,0.969773786114097,0
-1.5018077455488008,0.9981773515152579,0
-1.487356101890924,0.754712571402681,0
-1.8895854898065136,1.0048829492056948,0
-1.9783436043332903,1.2831343211270523,0
-1.5963111218044839,0.9743974295610699,0
-1.6068613400545346,0.9707531976451543,0
-1.7923907926952563,0.9957746491556292,0
-1.8689803273319447,0.9682132525559962,0
-1.5320557414083533,0.9411867028624443,0
-1.5334286746919192,0.7322457401894907,0
-1.8312388072795724,1.1881128503714067,0
-1.6657101911307044,0.6472274274984933,0
-1.7961231967779236,1.0433180449980162,0
-1.4113243140973628,0.39124871251286225,0
-1.7760271700197279,1.1074610136548608,0
-1.4271976301400275,0.46096994369159683,0
-1.862444521037252,0.911113823663722,0
-1.5971832753654753,1.1641847725693677,0
-1.9807845899843408,1.037833606649842,0
-2.117049522345759,1.1896459929334682,0
-1.4116203676944332,1.2071801502679125,0
-1.4345834780219766,0.6375015859050968,0
-1.5049759604658186,0.5581734035680069,0
-1.4353051989661372,0.5150146804785576,0
-1.5237959338001115,0.9675505501493677,0
-1.5251574580410883,1.1600277997603596,0
-1.5703364835291747,0.9815357043692987,0
-1.5016290091058182,0.7541788518887071,0
-1.879398493668013,1.2616760354006553,0
-1.5440717440750191,0.7746608177138483,0
-1.3184735943768024,0.23871260992827154,0
-1.6360159576378255,1.0018370206228207,0
-1.6004878733618733,0.9767284552936057,0
-1.8628504209463426,0.8302459263587835,0
-1.3037626965860258,0.26664222941724636,0
-1.382763699452086,0.42096200392952776,0
-1.5502585463702552,0.8035142273825885,0
-2.0288772128008534,1.2119654174306238,0
-2.0489376729471167,0.9051547392192326,0
-1.5787496003355264,1.0527799448361939,0
-1.577975519876231,0.8208014672019945,0
-1.5426878658313499,0.9228680171379187,0
-1.5370569683965762,0.7322706343039039,0
-1.4973800158670048,0.8810975870998572,0
-1.3693455694537386,0.7304064060449723,0
-1.5214268067594603,0.9098643106998141,0
-1.978302348691272,0.9987690451238118,0
-1.7056646399791286,1.0543063730781956,0
-1.4337584209704133,0.7373362024536416,0
-1.5774175238392025,0.7227425731573216,0
-1.5280355944877657,0.9646145532719386,0
-1.6250824167858056,1.0045590517254692,0
-1.556421022771483,0.8179029146974303,0
-1.8942031530214005,1.014483248793278,0
-1.3119971649861335,0.2399628981982587,0
-1.5223530678408057,0.7953436367836354,0
-1.4815769970729271,0.7068750700512859,0
-1.499369892308217,0.6807118749962149,0
-1.78048333507511,1.0755248067217287,0
-1.536643307741322,0.8883237222967935,0
-1.5114573234928836,0.7341239326731736,0
-1.391734069881252,0.3437295755280821,0
-1.5993637252072452,0.987161866583288,0
-1.545227547594948,1.0090716833788287,0
-1.8096695480446054,1.1274969649289754,0
-1.3687365309803075,0.6119855980229314,0
-1.453604473529067,0.5460988833058071,0
-1.4045968769389137,0.4654819983132582,0
-1.7582944121757458,0.7354784497668443,0
-1.6788680373635572,1.1547276897205676,0
-1.9348213339339242,1.20974069972949,0
-1.5542780753977827,0.4162088324302069,0
-1.5667247836681895,0.6538955235508159,0
-1.8030108358812438,1.166155372641788,0
-1.4279438494866583,0.6107806623391338,0
-1.3510370291878486,0.3106010068253757,0
-1.5745508778191533,0.8989707586057843,0
-1.5705068708851635,0.7406323369661522,0
-1.826541577415268,0.8716743714593258,0
-1.5524280383591018,0.7011355977134529,0
-1.47463495571684,0.526177763202005,0
-1.552358668746574,0.684574421315357,0
-1.868671002748103,1.1107048292701318,0
-1.6139877925736337,0.8724693467119713,0
-1.8798722716758647,1.1382659822833565,0
-1.5653235237590026,0.7967362361811028,0
-1.709080412542124,0.8326666166535204,0
-1.890048866002679,1.206535023158389,0
-1.8687288681621073,0.9632690377869457,0
-1.4007877710233785,0.6387010374318736,0
-2.111598505641757,1.6170372216782474,0
-1.3603270298019523,0.4687298660805787,0
-1.549198659990005,0.9960242312455765,0
-1.516793861162526,0.6280428911654816,0
-1.8775508368403389,1.0105811946539165,0
-1.5736356269066656,0.7397336056574718,0
-1.6067055318441632,0.9472046149236667,0
-1.4320307028794885,0.35361777541330014,0
-1.4716371707234612,0.6170156939886593,0
-1.6797462692430822,1.0297209148276214,0
-1.851205669019688,1.1972830387455604,0
-1.7378889361616203,0.8226451956145159,0
-1.5281375086230822,0.7499416895245361,0
-1.6184139614748316,0.9358977773446492,0
-1.5083713145957125,0.8636441461739,0
-1.5676544979237115,0.8474376691904042,0
-1.8497871848976695,0.651248449567684,0
